DDC,Title,description
329,A Cool Moonlight,"Nine-year-old Lila, born with xeroderma pigmentosum, a skin disease that make her sensitive to sunlight, makes secret plans to feel the sun's rays on her tenth birthday."
329,"Geeks, Girls, and Secret Identities","Twelve-year-old Vincent and his fellow members of the Captain Stupendous Fan Club help out when someone new becomes Earth's most famous superhero, without knowing anything about him, just as evil Professor Mayhem and his robot arrive in Copperplate City."
329,The Communist Party of the Soviet Union,The story of a political party which for nearly 42 years has wielded virtually all political power over what was formerly known as Russia.
329,Presidential Lottery: The Reckless Gamble in Our Electoral System,"Biography & Autobiography. Politics. Nonfiction. HTML:In this eye-opening nonfiction account, world-renowned author James A. Michener details the reckless gamble U.S. voters make every four years: trusting the electoral college. In 1968, Michener served as a presidential elector in Pennsylvania. What he witnessed that fall disturbed him so much that he felt compelled to expose the very real potential in this system for a grave injustice with history-altering consequences. Incorporating the wide-ranging insight and universal compassion of Michener�s bestselling novels, Presidential Lottery is essential reading for every American concerned about the ever-growing rift between the people and the political process. BONUS: This edition includes an excerpt from James A. Michener's Hawaii. Praise for Presidential Lottery Clear, concise, and sensible . . . a thoughtful book on how Americans choose their President.  The New York Times An urgent appeal.  Kirkus Reviews ."
329,"No Dogs Allowed (Ready, Set, Dogs!)","Best friends and dog lovers Kate and Lucie live in apartments where dogs are not allowed, but a pair of unusual necklaces they find in a thrift store allow them to become dogs whenever they wish."
329,"Annika Riz, Math Whiz","Annika hopes to change her best friends' hatred of math by winning a Sudoku contest, but she does not realize how important their lack of mathematical ability is until they make a mistake at the school carnival."
329,Political Parties: Their Organization and Activity in the Modern State,"Maurice Duverger elabora una primera teor a general de los partidos pol ticos orientada hacia las instituciones y el papel que desempe an en el Estado, Para luego concluir que si bien la doctrina y la composici n social de un partido resultan importantes, es su organizaci n la que determina su actividad y su influencia."
329,Dick Gregory's Political Primer,"A unique and timeless guide to American government and its electoral process--as relevant today as when it was first published in 1972--from the voice of black consciousness, cultural icon Dick Gregory, the incomparable satirist, human rights and environmental activist, health advocate, social justice champion, and author of the NAACP Image Award-winning Defining Moments in Black History: Reading Between the Lies and the classic bestseller Nigger: An Autobiography. For most of his life, Richard Claxton ""Dick"" Gregory worked to educate Americans about the issues--and the forces of power--shaping their lives. A brilliant and informed student of the American experiment, he viewed and understood politics with an acuity few possess. Nearly fifty years ago, on the eve of Richard M. Nixon's reelection, he wrote a classic guide to the American political system for ordinary folks. Today, when American democracy is threatened, his primer is more necessary than ever before. In Dick Gregory's Political Primer, Gregory presents a series of lessons accompanied by review questions to educate and empower every citizen. He provides amusing, concise, and clear information and commentary on the nature of political parties, the three branches of government and how they operate, how the campaign process works and the costs, and more. Gregory offers imaginative comparisons such as the Hueys--Long, the populist Louisiana governor and Newton, the cofounder of the Black Panthers--and numerological parallels between Abraham Lincoln and John F. Kennedy. He also includes a trenchant glossary that offers insights into some of the major players, terms, and institutions integral to our democracy and government. An essential guide to American history unlike any other, Dick Gregory's Political Primer joins the ranks of classics such as Howard Zinn's A People's History of the United States, and is essential reading for every American."
329,Heidi Heckelbeck Tries Out for the Team (19),"After trying unsuccessfully to play a variety of school sports, Heidi turns to the Book of Spells for help."
329,The Zoo at the Edge of the World,"""Marlin, a stutterer, can talk smoothly and freely with the jungle animals that populate his father's zoo in South America--until a mysterious man-eating black jaguar that his father catches and brings back home talks back""--"
329,A Place to Bloom,Colorful pictures and rhyming text explain that not everyone or everything sees the world around them in the same way.
329,Owl Diaries Collection: Books 1-4,This owl-dorable collection includes the first five books in this bestselling series: - Owl Diaries #1: Eva's Treetop Festival - Owl Diaries #2: Eva Sees a Ghost - Owl Diaries #3: A Woodland Wedding - Owl Diaries #4: Eva and the New Owl - Owl Diaries #5: Warm Hearts Day.
329,Parliamentary Socialism: A Study in the Politics of Labour,"Reflecting on the Labor government of Harold Wilson between 1964 and 1970, this concise analysis chronicles the Labor Party from its early days up to the early 1960s, including a 1972 postscript. Demonstrating how empirical and flexible the Labor Party has been about certain issues, this reference also touches on how it is one of the most dogmatic political parties in regards to the parliamentary system. Commenting on why its leaders have always made devotion to this system their fixed point of reference, this political overview proves that this has always been the conditioning factor of their political behavior, as they consistently reject any kind of political action which has fallen outside the framework and conventions of Parliament. Stating that there is no distinction to be made between Labor's political and industrial leaders, this study illustrates the party as it is now and has always been--one of modest social reform in a capitalist system within whose confines it is ever more firmly and by now irrevocably rooted."
329,Don't Feed the Boy,"Eleven-year-old Whit's zookeeper parents have rarely allowed him to go outside of the Alabama zoo they run, but he stops seeing it as such a cage when he meets ""Bird Girl, for whom the place is a refuge from problems at home."
329,Malcolm's runaway soap,"Malcolm decided to make the most out of his afternoon bath, but his soap didn't make it very easy for him."
329,Dynamic Freedoms,None
329,"Norman Thomas, the last idealist",None
329,"Love Me, Love You","Mother Rabbit and Baby Rabbit go through a busy day, loving each activity and each other."
329,The 103rd ballot: Democrats and the disaster in Madison Square Garden,"A fascinating political narrative, analyzing the chaotic1924 Democratic Convention that left the Democratic Party divided for years in its wake--with striking parallels to this summer's upcoming Democratic Convention, which will determine the Democratic candidate for the 2016 election for president of the United States.Divided over the contentious issues of Prohibition and the Ku Klux Klan, a fractured Democratic Party met in the summer of 1924 to elect a presidential nominee. With drastically opposing views between front-runners William Gibbs McAdoo of California and Governor Al Smith of New York, and the ""favorite sons""--candidates running without national support--rigid division amongst the party led to the need for a 103rd ballot.Robert Keith Murray expertly captures the upheaval of the convention and the detrimental impact it had on the party long after a candidate had been officially selected. This riveting narrative and exceptional analysis provides a captivating look on one of the most controversial presidential conventions in American history, one that will highly resonate with readers given the state of political dissonance today."
329,The American Socialist Movement 1897-1912,Studies the American socialist movement during the height of its activity as both a political party and as a social movement to understand�its limited success.
329,"Some honorable men : political conventions, 1960-1972",None
329,Lost Children of the Far Islands,"After their mother falls mysteriously ill, eleven-year-old twins Gus and Leo and their mute younger sister, Ila, learn that they share their mother's ability to transform into animals, and to defeat the evil King of the Black Lakes, they must harness this newfound power."
329,The New Course / The Struggle for the New Course,The new course is translated by Max Shachtman.
329,Shadow Play: Story,"While visiting the county fair, a brother and sister are enthralled by a shadow puppet show presentation of ""Beauty and the Beast"" in which all the shadows are made by one man."
329,"The formation of the British Liberal Party, 1857-1868","This landmark book is an influential and irreplaceable work wherever British political history is studied. This edition includes the substantial new introduction titled 'Afterthoughts' which Professor Vincent wrote for his second edition. Vincent analyses the key channels which were part of the everyday life of millions: the cheap press, militant Dissent, organised labour, the Reform agitation, the working-class club and society movement, and the explosive ardour flashing between great names and great crowds. These agencies at work in the nation contributed to the Liberal Party's conquest of public opinion. The author describes at root level how the Parliamentary Whig Party developed into a national Liberal movement, dominating government for decades. The parts played by the leading men - Gladstone, Bright, Mill, Russell and Palmerston - are analysed in detail, as they came to represent great forces in the nation. For the voter, Liberalism often involved a sense of individual self-determination, novel both in that it operated in previously dependent sections of society, and that the purpose to which this new freedom was put was more acceptance of the political system than rebellion against it. Here, too, the basis of Gladstone's commanding influence, including on working men, is uncovered and presented with much originality."
329,A History of Presidential Elections from George Washington to Jimmy Carter,A history of American presidential elections revealing the inner workings and power struggles going on behind the political scene.
329,"Grass Roots Socialism: Radical Movements in the Southwest, 1895-1943","In Grass-Roots Socialism, James Green includes information about the party's propaganda techniques, especially those used in the lively newspapers that claimed fifty thousand subscribers in the Southwest by 1913, and information about the attractive summer camp meetings that drew thousands of poor white tenant farmers to week-long agitation and education sessions. In this broadly based study, Green examines such popular leaders as Oklahoma's Oscar Ameringer (the ""Mark Twain of American Socialism""), ""Red Tom"" Hickey of Texas, and Kate Richards O'Hare, who was second only to Eugene Debs as a Socialist orator. - Back cover."
329,The Begatting of a President,None
329,Conservative Party from Peel to Churchill,None
329,The National Front,None
329,"Busy Wheels Set of 4 Paperback Books By Mandy Archer Includes Race Car Is Roaring, Tractor Saves the Day, Fire Truck Is Flashing & Digger to the Rescue","On a busy day at the building site, Bear uses Digger to dig a hole, lay pipes, and even rescue a forklift that is stuck in the mud."
329,Prince and Pirate,"""When a pirate fish and a prince fish are dropped into the same fishtank, it doesn't seem like they'll ever get along--until the arrival of a third fish inspires them to cooperate""--"
329,Martin Van Buren and the Making of the Democratic Party,"Describes in detail Martin Van Buren's contribution to the formation of the Democratic party and to look at how, when, and why he joined with others to support Andrew Jackson."
329,Zhu Zhu Pets: Num Nums and the Dessert Disaster,"When Num Nums' friendship party will have to be cancelled, her friends come up with a plan to surprise her."
329,The Labour party in perspective,"Originally published in 1937, this is a fascinating account of the early days and growth of the Labour party by one of its leading lights. Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. Hesperides Press are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork. Contents Include: Historical Retrospect Trade Union and Co-Operative Movements Constitution Labour Party Method Socialist Objective Short Programme Foreign Policy The Commonwealth and The Empire Labour and Defence Prospect"
329,Whales,None
329,The Socialist Party of America; a history,None
329,The Year of the People,None
329,The Post-War History of the British Working Class,"Originally published in the 1930s, this is an exhaustive look at the state of the nation and its people between the two great wars, focussing primarily on the Labour movement and the growth of socialism. Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. Hesperides Press are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork. Contents Include The Revolution Years A movement in Labour Capitalism's Assault In Office but Not in Power Red Friday Nine Days that Shook Britain Never Again The Second Labour Government A Soldiers War The Road to Unity The Movement To-day-and To-morrow"
329,"Running for President, 1976: The Carter campaign","Covers the election of Jimmy Carter, ""coming up out of nowhere and beating all the better-known Democrats and the incumbent to become the President of the United States."" -- Dust jacket."
329,Crazy Horse: Brave Warrior,"""Felix and Maisie re-enter The Treasure Chest and suddenly find themselves in the midst of a Lakota village. While exploring they meet a young man, soon to be known as Crazy Horse--and embark on an adventure that includes fascinating vision quests and exciting battles""--"
329,The loneliest campaign;: The Truman victory of 1948,"A simplified approach to applying the Finite Element Method to geotechnical problems Predicting soil behavior by constitutive equations that are based on experimental findings and embodied in numerical methods, such as the finite element method, is a significant aspect of soil mechanics. Engineers are able to solve a wide range of geotechnical engineering problems, especially inherently complex ones that resist traditional analysis. Applied Soil Mechanics with ABAQUS® Applications provides civil engineering students and practitioners with a simple, basic introduction to applying the finite element method to soil mechanics problems. Accessible to someone with little background in soil mechanics and finite element analysis, Applied Soil Mechanics with ABAQUS® Applications explains the basic concepts of soil mechanics and then prepares the reader for solving geotechnical engineering problems using both traditional engineering solutions and the more versatile, finite element solutions. Topics covered include: Properties of Soil Elasticity and Plasticity Stresses in Soil Consolidation Shear Strength of Soil Shallow Foundations Lateral Earth Pressure and Retaining Walls Piles and Pile Groups Seepage Taking a unique approach, the author describes the general soil mechanics for each topic, shows traditional applications of these principles with longhand solutions, and then presents finite element solutions for the same applications, comparing both. The book is prepared with ABAQUS® software applications to enable a range of readers to experiment firsthand with the principles described in the book. By presenting both the traditional solutions alongside the FEM solutions, Applied Soil Mechanics with ABAQUS® Applications is an ideal introduction to traditional soil mechanics and a guide to alternative solutions and emergent methods."
329,"American Communism in Crisis, 1943-1957","In 1943 the American Communist Party was a large, politically influential, broadly based movement. In 1957 it was a small, weak, and isolated political sect. The Party's decline in the intervening Cold War years is the subject of this book-an analysis of a major radical movement that touched millions of Americans and pervaded many aspects of American life. The author, at one time active in the Party and foreign editor of its paper, the Daily Worker, and now a scholar and professor of political science, has combined personal experience with careful scholarship to analyze what happened to a revolutionary organization that found itself unable to make a revolution. His approach is not autobiographical, but rather analytical. Mr. Starobin places the Party in its historical and political context and describes its unsuccessful efforts to adapt to the demands of the American political situation. Throughout the book are fresh interpretations of important events: the struggle in 1945 between Earl Browder and William Z. Foster for leadership of the Party, the outcome of which had a profound effect on the Party's future course; the nature of Browder's policies and Moscow's eventual rejection of him; the Henry Wallace movement of 1948; the right-left battle within the CIO in the late forties; the ""Communist conspiracy"" problem of the fifties; the Party's relationship with the Soviet Communists; the origins of the ""Black liberation movement."" The author's basic conclusion is that American Communists were on their way to becoming an authentic and powerful radical movement in American life but were defeated by a basic contradiction: they could not continue to be part of a world movement dominated by Leninist concepts and yet consolidate their relative success within the United States, where these concepts were not applicable. To survive, the Party had to change. It had to anticipate by fifteen years and to endure the two tendencies that would develop within world Communism: the Russian quasi-revolutionary strain and the Chinese ultra-revolutionary. It tried, Mr. Starobin shows, and it failed. American Communism in Crisis, 1943-1957 will interest not only history-minded readers but also anyone concerned today with social change. The book has much to say to the new left-giving historical material necessary for an understanding of its past and its potential."
329,"Class, Race, and Worker Insurgency: The League of Revolutionary Black Workers","This book, originally published in 1977, provides a historical account and case study of a little-publicised social movement, the League of Revolutionary Black Workers. The League, a black Marxist-Leninist movement that developed among automobile workers in Detroit, appeared shortly after the 1967 Detroit urban disorders. It spread from the automobile industry to other industries, and from Detroit to other urban areas, before an internal split led to its demise in 1971. The author bases his study on interviews with members of the League and on a detailed analysis of the movement's literature. He carefully examines the development of different ideologies within the League and the resultant conflict over tactics. Although the League was unified in its advocacy of black revolt, one wing of the League's leadership emphasised class analysis and supported a strategy of collaboration with white workers and white radicals. Another wing stressed national liberation struggles and rejected such collaboration in favour of an exclusively black movement."
329,"American political parties, their natural history",None
329,Coming to Power,None
329,Politics in America,None
329,The American Party System: Stages of Political Development,None
329,The Nazis,"This historic book may have numerous typos and missing text. Purchasers can download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1872 Excerpt: ...an operation of mind '1 And the hysterical convulsions into which a patient falls when bystanders are discussing her afflictions; could there be a better example of certain trains of thought on the body 'i Nor is the cerebro-spinal the only part of the nervous system that is involved. The sympathetic, in all its influence over the circulation in different parts and over the operations of the visceral ami glandular organs, shows that it too becomes included in the general diseased action. The nervous system in its physiology, and more in its pathology, is a labyrinth. Yet I fail to see how the pathology of hysteria can be understood, save by a study of its phenomena of disease, from the standpoint of the physiology of the mind and higher nervous functions. The phenomena of the disease are to a great extent phenomena of the mind, and such as may arise from the effect of the mental nature on the body, and we ought to study them as we would any other psychical phenomena--as we would insanity. Until insanity began to be studied from this standpoint the insane were locked up and treated like wild beasts, like murderers and those possessed of devils. Hysteria has been regarded as a condition of moral obliquity, as a synonym of deception and often of ugliness; physicians avoid telling their patients they have the disease, lest the statement might be regarded as an insult, as an accusation of lying would be. When the physiology of all mental acts comes to be more understood this humiliating condition of tilings may, let us hope, be bettered. The operations of mind in all its phases--with all its faculties, supposed to be different things--more truly different modes of action of one great organ--its connection with organs of the body, its influence on them and their ..."
329,"The downfall of the Liberal Party, 1914-1935","By 1914 the Liberal Party had been governing Britain ever since its stunning general election victory of 1906. Four years later the Party was out of office, and so enfeebled it would never again form a government. What prompted the Liberal decline in the years of The Great War, and why did this decline then accelerate? Trevor Wilson's classic study analyses the strains exerted on Liberal principles by war, and the leadership crisis induced in 1916 by Lloyd George's ousting of Asquith. 'A good political mystery, and Mr Wilson has told it in fine dramatic style.' A.J.P. Taylor 'Offers portraits of those rivals, Asquith and Lloyd George, that are among the best - the most plausible and the most temperate - available.' New Yorker"
329,The Washington Pay-off,None
329,"Little Red Riding Hood (Penguin Young Readers, Level 2)",Little Red Riding Hood meets a bad wolf on the way to see her grandmother.
329,Managing Mailer,None
329,The making of an Australian Prime Minister,"The most dramatic election in memory unseated a Government entrenched for twenty-three years. It had taken Gough Whitlam six of those years to bring his party from defeat and disarray to an impressive victory. How did it happen? The authors of this book have followed every move along the long, hard path he followed. Getting behind the scenes, they bring to light much that only the insiders saw: the manoeuvres, the conflicts, the personalities that shaped events are all displayed and analysed. This study of a man and all that brought him to the leadership of his country is impressive for its objective view and for the mass of detailed knowledge it offers. Coming in the first days of the new Government, it will remain an invaluable source of information for years to come."
329,Tammany Hall,None
329,The power struggle,None
329,"Reform, Revolution, and Opportunism: Debates in the Second International, 1900–1910","An essential record from the Second International, expertly curated by Under the Socialist Banner editor Mike Taber. At its height, the Second International (1889-1916) represented the majority of organized workers in the world, and the largest of its affiliated parties counted over a million members. Its congresses drew delegates from across the globe, and its major victories-like the eight-hour work day-have long outlasted the organization itself. In this important collection of debates and resolutions from the Second International, Reform, Revolution, and Opportunism captures the International's vibrancy and gives a snapshot of its strengths, weaknesses, and contradictions. Socialist militants turned to the Second International to deliberate on how best to combat the latest deprivations and excesses of capitalism, which was stretching beyond national boundaries for the first time. These new issues and the debates about how to respond to them-surging immigration; what to say about colonialism; how to relate to burgeoning struggles for women's rights; the drive to intern-imperialist war-remain deeply contested over a hundred years later. Taken together with Under the Socialist Banner, Reform Revolution, and Opportunism offers a rounded view of the Second International and its legacy, showing it to be a living, breathing movement with crucial insights for contemporary radicals."
329,Amelia Earhart: Lady Lindy,"Sent by Great-Uncle Thorne on a dangerous trip back in time, Felix, Maisie, and the Ziff twins are accidentally separated and land in early twentieth-century Kansas, where they meet a young Amelia Earhart."
329,"Securing the Revolution; Ideology in American Politics, 1789-1815.",Examines national politics in the early republic.
329,Diploma Day (Puppy in my Pocket),The puppies are graduating from the fashion academy with a fashion show but Elana can't find the shawl she made for the show and the puppies all get together to help her find it.
329,Manifesto for Breaking the Financial Slavery to Interest,"Gottfried Feder's ""Manifesto For Breaking The Financial Slavery To Interest"" is one of a series of three books by the important, albeit now obscure German campaigner against parasitic debt-finance-capitalism. It was Feder who gave opposition to debt-finance and a demand for a new banking system a technical foundation without which the National Socialist economic and financial policies might not have gone beyond a vague enmity towards capitalism because of its identification with Jews. Feder attempted to interest the Munich Soviet in his ideas for banking reform, but in good Marxist fashion, this fell on deaf ears. It was left to the embryonic National Socialist group to see in Feder's ideas the means of achieving both freedom from debt-bondage and the means by which the state could assume its prime duty to issue the community's own credit, limited only by its productivity and creativity. Even though, as the Reich progressed, Feder, like many other early idealists, was relegated to minor rank within the Third Reich, his fundamental ideas provided the basis for Germany's socio-economic revival while the rest of the world wallowed in Depression. In this respect Feder is Germany's equivalent to New Zealand's John A. Lee, Australia's Jack Lang, U.S.A.'s Father Charles Coughlin, and Britain's C. H. Douglas and Arthur Kitson. Feder deserves an honoured place amongst the early fighters against usury-capital, a subject which continues to be, perhaps more than ever, of vital relevance to the world."
329,Curious George: Follow That Hat!,Follow that hat! The man's yellow hat has run away... all by itself. But how? Hats don't have legs! Or do they?
329,Progressives and Prohibitionists: Texas Democrats in the Wilson Era,This prize-winning account offers a well-written narrative of the Democratic party in Texas during the years when Prohibition dominated the political scene.
329,The People's Choice: How the Voter Makes Up His Mind in a Presidential Campaign,Examines how the voter makes up their mind in a presidential election. Also looks at the social and ideological differences between republicans and democrats during the early 1900's and who participates in elections.
329,"Henry Wallace, Harry Truman and the Cold War",None
329,Political life: why people get involved in politics,None
329,American journal: The events of 1976,None
329,Transformations of the American Party System: Political Coalitions from the New Deal to the 1970&#039;s,None
329,The Brains Trust: A First-Hand Narrative of Franklin Delano Roosevelt's Nomination and Election,None
329,"Storia del Partito Comunista Italiano [Einaudi], v. 5: la Resistenza, Togliatti, il partito nuovo",None
329,Gabby Garcia&#039;s Ultimate Playbook #2: MVP Summer,"Everyone's favorite pitcher Gabby Garcia is back and better than ever in the second installment of this laugh-out-loud illustrated middle grade series full of doodles, sports trivia, and home-run humor! Summer is here, and pitching phenom Gabby Garcia has another hot streak all planned out! After she's invited to join an elite baseball league and asked out by her crush, it seems like Gabby is bound to achieve her MVP dreams. But life loves throwing Gabby curveballs. And when her BFF Diego returns from Costa Rica with a totally oddball new hobby, it feels like their once solid friendship is suddenly biting the dust. Thank goodness Gabby has her playbook!"
329,Revolution Principles: The Politics of Party 1689-1720,"The period from 1680 to about 1720 was one of the most complex and difficult in the history of British politics, to contemporaries as well as to posterity. The parameters of political obligation were decisively shifted by the Revolution of 1688; statesmen and politicians had now to accustom themselves to the novelty of a parliament in session every year; Britain was almost continuously engaged in the most ambitious and expensive wars in her history to date; political parties were slow to form, and of doubtful repute when they did. Professor Kenyon's Ford Lectures, delivered in Oxford in 1976 and now published as a paperback for the first time, remain a standard account of the period. For this reissue, Professor Kenyon has written a new preface which discusses the book in the light of recent historiography."
329,"American Socialism, 1900-1960.",None
329,"The Republican Party, 1854-1966",None
329,"Lenin Collected Works (1896-October 1917, Volume 41)",None
329,The Organizational Weapon: A Study of Bolshevik Strategy and Tactics (Classics of the Social Sciences),"The Organizational Weapon is a classic study of the methods, propaganda, and institutions which create infiltration and eventually cooptation of organizations from within. The study applies its theory to communist techniques but its analysis and insights have, over the years, become extremely useful in perceiving and combating such methods in jihadist cells, terrorist organizations, and political groups of many varieties, not only from the Left. Its continuing relevance and utility have been exemplified in how it has influenced, and been cited by, many current writers on how extremist and politically astute groups recruit and infiltrate more benign organizations and make them tools of further expansion of power and action. The book is also considered excellent social science and history, analyzing an important moment in U.S. history when trade organizations, community groups, and the like became affected by Russian encroachment and Marxist influence. Its insights, from one of the country's most recognized social scientists, have stood the test of time. The new digital reprint edition from Quid Pro Books features an extensive and substantive 2014 Foreword by Martin Krygier, a senior professor of law and social theory at the law school of University of New South Wales, in Australia, and adjunct professor at Australian National University. A new addition to the Classics of Law & Society Series from Quid Pro Books. Also available in new paperback reprint edition, including the new Foreword."
329,Elections and Party Management: Politics in the time of Disraeli and Gladstone. (Classics in Social and Economic History series),"This work studies the interactions of three phenomena of 19th-century British politics: the electoral system (developing under the impact of frequent electoral reform), key pressure groups and the impact on the governing Liberal Party."
329,Why not trust the Tories?,None
329,Mungo's Canberra,None
329,History of U.S. political parties,Contains primary source material.
329,"A History of Socialist Thought. Vol. 3, The Second International, 1889-1914",None
329,The split : Australian Labor in the fifties,"The Labor split of the 1950s changed the whole shape of Australian politics, but until now it has been clouded by myths and emotions of the opposing factions. The Split penetrates this confusion and with the aid of 'inside information' examines the complex series of events that led to this momentous breakdown. The story of the split has its roots in the war years when the Communist Party of Australia was quietly building up its strength in the trade unions in the wake of the 'gallant ally' period of sympathy for Russia. By the post war years, however, ex-communists such as 'Dinny' Lovegrove, dedicated Catholics like Bert Cremean and 'Bob' Santamaria and the ALP and trade union leaders all contributed to an intense anti-communist climate and to the formation of the ALP Industrial Groups. The decision to form these groups created tensions and factions which affected all core institutions in the maze of Labor power centres--federal and state executives and conferences, the trades and labor councils and the unions. By 1954 continued losses at the polls had produced a potentially inflammatory situation for Labor. The federal leader, Dr H.V. Evatt, was in trouble himself and had difficulty controlling the forces around him. Were there genuine conspiracies against him or had he lost his sense of objectivity under pressure? Whatever the reasons, Evatt's famous press statement of 5 October 1954, in which he attached by innuendo the Industrial Groups and their supporters, sparked off a political conflagration of great depth and intricacy. Strong undertones--and, at times, overtones--of religious sectarian feeling obscured the real issues. The split had run its course by the spring of 1957, but it left the Australian Labor Party seemingly permanently weakened and incapable of attaining office either nationally or in the worst affected states. Repercussions from this period have been felt ever since and now The Split explains the background in a dramatic narrative of intrigues, dedication and wheeler dealing."
329,The Amateur Democrat: Club Politics in Three Cities,None
329,The Presidential Election Game,"The Presidential Election Game may change the way you think about presidential elections and, for that matter, American politics in general. It is not filled with statistics about the voting behavior of citizens, nor does it give detailed histories of past campaigns. Rather, it is an analytic treatment of strategy in the race for the presidency, fr"
329,In the Driver's Seat,"A driving lesson becomes a wild ride through countryside and city streets, with an unexpected conclusion."
329,"The rise of American political parties, (A First book)","Discusses the origins and growth of America's political parties, the first of which grew out of the differences between Alexander Hamilton and Thomas Jefferson in 1792."
329,The Labour Party,None
329,Candidates 1960; behind the headlines in the presidential race,None
329,The Future of Conservatism: From Taft to Reagan and Beyond,None
329,The Labour Party and the Struggle for Socialism,In the seventies the British political system was in deep and growing crisis. The leading political parties appeared unable to offer effective solutions to the major problems which confronted the electorate and the electorate was consequently increasingly alienated from politicians who promised so much and delivered so little. The gap between promise and performance had been a persistent feature of Labour Party politics in particular and with the revival of radicalism within the Labour Party during the 1970s it was the opportune time to re-examine the record of the party and its potential. David Coates offers an important analysis of the Labour Party during this time and its history. He examines the roots of the Party and its development up to 1945 and analyses the performance of the 1945-51 Attlee Governments in depth. He traces developments within the Party in the 1950s and offers one of the first detailed accounts of the performance in office between 1964 and 1970.
329,The Rise of Indonesian Communism,"The Indonesian Communist Party (PKI) is the strongest political party in Indonesia. It is also the most powerful communist party outside the Sino�Soviet bloc. The oldest major Indonesian party, it was the first communist movement in Asia beyond the borders of the former Russian Empire.In The Rise of Indonesian Communism, Ruth T. McVey traces the development of the PKI from its birth in 1914 to its temporary eclipse in 1927 after a disastrous attempt at revolution. The author gives equal emphasis to the PKI' s role in Indonesian politics and its part in the international communist movement. Three aspects of domestic Indonesian communism are considered: the party's history, its place in the constellation of Indonesian political movements, and its influence on colonial government policy. The treatment provides insight into the economic, social, and political factors shaping the revolutionary movement, the significance of ideology as a motivating force in Indonesian political action, and the relationship between communism and Islam.The product of research in five countries and as many languages, Miss McVey's book is the definitive study of the beginnings of the Indonesian Communist Party. It will be vital reading for anyone interested in Indonesian politics and in the development of communism in Asia."
329,How to win an election; the art of political victory,None
329,The Resurrection of Richard Nixon.,None
329,Super Heroes Have Friends Too! (13) (DC Super Heroes),"""This fun and colorful board book teaches budding super heroes about friendship through beloved DC characters including Batman and Robin, Superman and Supergirl, Hawkman and Hawkgirl, and many other fan favorites. Friends can learn from one another, keep each other company, and share their favorite gadgets. When the friends in question are DC's amazing super heroes, they can even make the world a better, safer place. This latest addition to the DC Super Heroes board book series explores sidekicks and friendships using DC classic character art, and language simple enough for babies and toddlers.""--Amazon.com"
329,"Left turn, Canada",None
329,We Elect a President,"A survey of a presidential campaign and election, describing the problems and pressures of a political party in determining the nomination of a candidate, the ensuing campaign, the election, and the duties of the President. Includes highlights of past elections and a glossary of terms."
329,Gideon&#039;s army,None
329,Socialism in Canada,None
329,"History of the Communist Party of Great Britain. Vol. 2, 1925-1927: The General Strike","This second in the six volume series covers the years of the General Strike, and includes a detailed examination of the policies, successes and failings of Communists and the militant left generally."
329,We Almost Made It,The story of the 1976 presidential election campaign of President Gerald Ford by one of the people who helped to run it.
329,The invention of the American political parties,None
329,British and Irish Elections 1784-1831,None
329,The Conservatives: a history from their origins to 1965,"First published in 1977, The Conservatives has been edited and designed by Lord Bulter, who has contributed much to the ethos and spirit of modern Conservatism. He has brought together a quartet of eminent modern historians, each of whom handles a significant period in the party's and the nation's history."
329,The Opposition Press of the Federalist Period,"""Annotated list of newspapers"": pages 867-893. Bibliography: p. 897-920."
329,"A history of the Chinese Communist Party, 1921-1949",None
329,Populism; reaction or reform?,Presents readings on the Populist Movement and its constructive features and raises the question of whether or not Populism was a part of the nineteenth- and twentieth-century American reform movements.
329,The president makers: From Mark Hanna to Joseph P. Kennedy,None
329,The Democrats: The years after FDR,A critical examination of the forces and elements of the post-Roosevelt Democratic Party and of its short-range and long-range prospects.
329,"Vote! - A Record, A Dialogue, A Manifesto - Miami Beach, 1972 And Beyond","A record, a dialogue, a Manifesto�Miami Beach, 1972 and beyond. Youth International Party, Inc (YIPPIE) account of the 1972 Democratic Convention in Miami Beach. (Taken from Amazon)"
329,Ce qui ne peut plus durer dans le Parti communiste,"Cette édition numérique a été réalisée à partir d'un support physique, parfois ancien, conservé au sein du dépôt légal de la Bibliothèque nationale de France, conformément à la loi n° 2012-287 du 1er mars 2012 relative à l'exploitation des Livres indisponibles du XXe siècle"
329,A Short History of the Communist Party of the Soviet Union,None
