DDC,Title,description
446,Generation Global,None
446,Wettlauf um die Welt,None
446,Globale Gerechtigkeit: Schl&uuml;sseltexte zur Debatte zwischen Partikularismus und Kosmopolitismus (suhrkamp taschenbuch wissenschaft),None
446,Die gro&szlig;en Wirtschaftsl&uuml;gen: Raffgier mit System,None
446,Nach der Globalisierung. Entwicklungspolitik im 21. Jahrhundert,None
446,Une femme de Tirana,None
446,Das Phänomen Leben: Grundfragen der Theoretischen Biologie,"Der renommierte Tierphysiologe Heinz Penzlin bespricht in einem umfassenden Überblick die Einzigartigkeit lebendiger Systeme in unserer Welt. Bestimmte Stoffe und ein thermodynamisch offener Charakter der Systeme fernab vom Gleichgewicht sind zwar notwendige, aber noch keineswegs hinreichende Bedingungen für die Existenz von ,,Leben"". Lebendige Systeme unterscheiden sich von anorganischen nicht darin, dass sie eine andere Physik und Chemie oder einen zusätzlichen ,,Faktor"" besitzen, sondern darin, dass sie eine interne Organisation verkörpern und selbsttätig aufrechterhalten, die nicht nur umfangreiche Stoff- und Energieumsätze, sondern auch komplexe Informationstransfers erfordert. Gegenstand dieser Übersicht zu den Grundlagen der Theoretischen Biologie sind die Prinzipien und Gesetzmäßigkeiten, die alle Lebewesen - trotz ihrer enormen Formenvielfalt - gleichermaßen kennzeichnen."
446,Globalisierung,"Sie ist in aller Munde und wird heftig diskutiert: die Globalisierung. Sie erstreckt sich von Vereinheitlichungen im Medienkonsum über multinationale Unternehmen bis hin zu den umfassenden politischen Auswirkungen des Zusammenwachsens. Theoretisch und empirisch fundiert geben die Autoren Studienanfängern Einblicke in wissenschaftliche Kontroversen und deren Auswirkungen in den Feldern Kultur, Wirtschaft und Politik.Sie ist in aller Munde und wird heftig diskutiert: die Globalisierung. Sie erstreckt sich von Vereinheitlichungen im Medienkonsum über multinationale Unternehmen bis hin zu den umfassenden politischen Auswirkungen des Zusammenwachsens. Theoretisch und empirisch fundiert geben die Autoren Studienanfängern Einblicke in wissenschaftliche Kontroversen und deren Auswirkungen in den Feldern Kultur, Wirtschaft und Politik."
446,projekt@party: Roman,None
446,Fitneß für den Kopf mit Superlearning.,None
446,Traktat &uuml;ber die Welt: Essay,None
446,Die Weltgesellschaft: Soziologische Analysen (suhrkamp taschenbuch wissenschaft),None
446,Die globalisierte Frau,None
446,Entwicklung gestalten,None
446,"Schattenseiten der Globalisierung: Rechtsradikalismus, Rechtspopulismus und separatistischer Regionalismus in westlichen Demokratien (Kultur und Konflikt) (German Edition)","Die Beiträge gehen der Frage nach, inwieweit im Spannungsfeld zwischen globaler Integration und nationaler Identitätswahrung populistische Politikangebote und autoritäre Phänomene wiederaufleben oder an Einfluß gewinnen können."
446,Die Rubenszeichnungen der Albertina zum 400. Geburtstag,None
446,"Dream Car [2] (TERL Boosters, Level 1) (Terl Boosters, Emerge [1])",Presents a story about a young man named Marley who wants to own a car.
446,Die 10 Irrtümer der Globalisierungsgegner. Wie man Ideologie mit Fakten widerlegt,None
446,Machtgier. Wer die Schweiz wirklich regiert,None
446,Básně,None
446,Subsistenz und Widerstand: Alternativen zur Globalisierung,None
446,A Lion&#039;s Mane,"Join this little human's quest of self-discovery through the metaphor of a lion's mane. The narrative's rhythm flows alongside the vibrant red fabric of a dastaar (turban worn by members of the Sikh community), strengthening the character's identity with each new word stitched into the dastaar. ""When we learn something new, it makes each of us stronger."" Skipping Stones Honor Book Award Winner for Multicultural and International Awareness."
446,Warum wir weiter k&auml;mpfen m&uuml;ssen: Mein Leben f&uuml;r eine gerechtere Welt,None
446,Gesucht: Weltumweltpolitik Herausforderungen im Anthropoz&auml;n,None
446,Die Zukunft der Erdbewohner: Ein Manifest,None
446,Tree of Hope: Handbuch für globales Denken und lokales Handeln,None
446,"Life in southern Nigeria : the magic, beliefs and customs of the Ibibio tribe","This work describes the beliefs, customs and traditions of this tribe from the Ekat district."
446,Unternehmen Babylon,"Die Globalisierung und der damit einhergehende Wandel gesellschaftlicher Strukturen ändert auch die Psyche des Menschen, stellt Winterhoff-Spurk (vgl. zuletzt ID 5/05) fest. Anhand von Pieter Breughels 1563 entstandenen Gemäldes ""Der Turm von Babylon"" beschreibt er die sozialen Veränderungsprozesse in Umbruchsituationen sehr ausführlich und zeigt anschaulich, wie Menschen psychisch darauf reagieren. Sie bekommen Angst, fühlen sich bedroht und werden empfänglich für Gruppen und Führer, die ihnen Bindung und Gerechtigkeit versprechen. Winterhoff-Spurk warnt vor dieser ökonomischen und mentalen Gemengelage und fordert die ökonomischen und wirtschaftlichen Eliten auf, die Anzeichen zu sehen und richtig zu reagieren. Eine fundierte Analyse aus psychologischer Sicht, hoch interessant und weiterführend für alle Interessierten, nicht nur für Entscheidungsträger in Wirtschaft und Politik. (2) Die erste psychologische Betrachtung der Globalisierung und ihrer Wirkung auf den Einzelnen. Der Autor zeigt anhand von Peter Breughels berühmtem Gemälde ""Der Turm von Babylon"" anschaulich, wie Menschen psychisch auf soziale Veränderungen reagieren. Damals führte ein ungesteuerter Wandlungsprozess in das Elend sozialer Unruhen und eines langjährigen Krieges. Der Autor warnt vor einer ähnlichen ökonomischen und mentalen Gemengelage und fordert uns zu gesellschaftlichem Engagement auf."
446,Theorien der Globalisierung,"Die Globalisierung stellt seit einigen Jahren einen der zentralen Begriffe der Sozialwissenschaften und der medialen Öffentlichkeit weltweit dar und ist Gegenstand komplexer und intensiver Debatten verschiedenster Disziplinen der Sozialwissenschaften. Dieses Lehrbuch führt in die internationale Diskussion um den Globalisierungsbegriff ein. Die Kapitel beleuchten die jeweiligen Stränge der Debatte, welche zwar wenig miteinander verknüpft, aber auf unterschiedliche Weise einflussreich sind. Jedes Kapitel stellt die Kerntexte des jeweiligen Strangs sowie deren historischen und systematischen Zusammenhang ausführlich dar. Das Buch liefert damit sowohl einen Überblick über die Globalisierungsdiskussionen als auch eine fundierte, theoretische Strukturierung der verschiedenen Argumente."
446,Biotechnologie - Globalisierung - Demokratie: Politische Gestaltung transnationaler Technologieentwicklung,None
446,Der Glanz der Fremde,None
446,Transnationale Geschichte,"Nationale Grenzen pra?gen heute nicht mehr die Erfahrungswelt der Europa?er. Durch diese Tendenz zur Transnationalita?t verliert auch die Ausrichtung der Geschichtswissenschaft an der Nation und ihren Grenzen viel von ihrer Selbstversta?ndlichkeit. Anstelle der in sich abgeschlossenen Veranstaltungen zur deutschen, franzo?sischen oder britischen, seltener zur europa?ischen Geschichte, sehen sich Studierende mit Angeboten konfrontiert, die entweder Regionen in den Blick nehmen oder u?ber den nationalen Rahmen hinausweisen. Transnationale Geschichte ist ein anspruchsvoller Zugang, der hohe Anforderungen an die Selbstreflexion des Historikers stellt. Margrit Pernaus Einfu?hrung in die transnationale Geschichte leistet hier Hilfestellung und schla?gt Schneisen durch das mittlerweile recht unu?bersichtlich gewordene Theorieangebot. Grundkurs Neue Geschichte • kompakte Darstellung komplexer Theorien • ausfu?hrliche Erla?uterung von Problemstellungen • mit vielen illustrierenden Beispielen Aus: Neue Politische Literatur - Steffen Doerre - Jg. 57 (2012) [...] In Zeiten, in denen die Ka?mpfe um die Deutungshoheit innerhalb des weiten Feldes aus weltgeschichtlichen, globalhistorischen und transnationalen Ansa?tzen an historischen Seminaren, Instituten und auf Konferenzen la?ngst entbrannt sind, besticht das Buch von Margit Pernau durch seine unaufgeregte Ru?ckschau, seine pra?zise Analyse und seine (hoffentlich zukunftsweisende) Verknu?pfung von Forschungsansa?tzen jenseits aller Label."
446,Från burggreve till stadsdelsnämnd.,None
446,Globalisierung versus Demokratie? : Pl&auml;doyer f&uuml;r eine umwelt- und sozialvertr&auml;gliche Weltordnung,None
446,Globalisierung der Weltwirtschaft: Schlussbericht der Enquete-Kommission,"Dieser Bericht stellt die großen ökonomischen, ökologischen, gesellschaftlichen und politischen Herausforderungen der Zeit in klarer Sprache dar und gibt der Politik Handlungsempfehlungen. Alle wichtigen Bereiche werden dabei angesprochen. Jenseits der emotionalen Auseinadersetzung um die Auswirkungen der Globalisierung vermittelt der Bericht ein Bild von den Aufgaben, denen sich die deutsche und internationale Politik stellen müssen."
446,Soziologie der globalen Gesellschaft,None
446,Lena&#039;s Boys Adventures On The County Line Road,"In the pages of Lena's Boys, Frank Yoder will give you a glimpse of what it was like to be the youngest of four older brothers growing up with a widowed mother. Life wasn't always easy on the County Line road close to Kalona, Iowa, but his mother's simple faith provided a secure and happy childhood."
446,Das ganz alltägliche Elend: Begegnungen im Schatten des Neoliberalismus,None
446,"Le vers français; ses moyens d'expression, son harmonie",None
446,Fonctions poétiques,"Les assauts repetes des discours theoriques sur le poetique n'ont pas pris la forteresse. Car il n'y a pas de forteresse. Contre l'illusion positiviste de l'approche linguistique autant que contre le discours de l'ineffable, il faut tenir qu'il n'existe nulle formule du poetique qui definirait l'essence d'un genre. Et pour cela ramener dans l'espace protege du poetique l'histoire, la fluctuance des esthetiques, l'appropriation ideologique ; non pour en finir avec la poesie, mais a l'inverse, pour y reconnaitre la capacite qu'a le langage de deborder indefiniment ses stereotypes. L'analyse des poemes de Mallarme vise a inscrire ici l'un des reperes majeurs a partir desquels se fait aujourd'hui et, a coup sur provisoirement, la reconnaissance du poetique ; elle manifeste comment, singulierement, la poesie moderne travaille son propre stereotype en rompant avec ce qui passait pour sa verite : reevaluer le reel dans la representation."
446,Ein allzumenschliches Virus,None
446,Soziologische Theorie der Gegenwartsgesellschaft: Mitgliedschaftstheoretische Untersuchungen (German Edition),"Das Buch liefert eine soziologische Theorie der Gesellschaft, die an systemtheoretische #65533;berlegungen ankn#65533;pft, diese aber ma#65533;geblich erweitert. Im Mittelpunkt des Ansatzes steht die Frage nach der Mitgliedschaft in sozialen Systemen. Daraus resultiert eine Perspektive, die die Evolution der Mitgliedschaft unter Bedingungen der Globalisierung untersucht."
446,Rechtsschutz im globalisierten Wirtschafts-Wettbewerb : die EG-Verordnung gegen Handelshemmnisse : Kommentar,None
446,Winnetou Bühler,None
446,Französische Metrik,None
446,Die soziale Welt quer denken Transnationalisierung und ihre Folgen für die Soziale Arbeit,None
446,China am Ziel! Europa am Ende? Der Kampf um die Führung in der Weltwirtschaft. Warum China 2049 an der Spitze der Weltmächte stehen wird und Europa das Nachsehen hat.,None
446,Suggestopädie und Superlearning: Suggestopädische Lernverfahren auf dem Prüfstand,None
446,"Zur Lage der Welt 2006. China, Indien und unsere gemeinsame Zukunft",None
446,Politische &Ouml;konomie des Sozialstaates,None
446,"Lord Burlington (1694-1753): Le connaisseur, le mécène, l'architecte (French Edition)",None
446,Norden.Süden.Cyberspace. Text und Technik gegen die Ungleichheit,None
446,Globalisierung und Informationsgesellschaft : Herausforderungen unserer Zeit,None
446,Kontrastive Phonetik Deutsch Afrikaans,None
446,Ernst Gubler : Conversa ; Texte und Bilder,None
446,Bewegung macht Geschichte,None
446,Die Wiederkehr der Garten: Kleinlandwirtschaft im Zeitalter der Globalisierung (German Edition),None
446,Literatur im Elsass von Fischart bis Moscherosch : gesammelte Studien,"Als Frucht langjähriger Zusammenarbeit vereinigt der Band grundlegende Quellenstudien zur frühneuzeitlichen Literatur- und Kulturgeschichte des Elsaß, insbesondere der Stadt Straßburg. Zur Geschichte des Straßburger Späthumanismus gehört dabei auch der Nachweis wissenschaftlicher und politischer Kontroversen. In den Mittelpunkt rückt die wichtigste regionale Literatursozietät: die Straßburger »Tannengesellschaft«. Über ihre Mitglieder, darunter besonders Rompler von Löwenhalt und Johann Michael Moscherosch, erschließen sich zeitgeschichtliche Impulse, aber auch die auffällige Kontinuität und Formenvielfalt satirischen Schreibens. Aspekte der Straßburger Verlagsgeschichte werden in diesem Zusammenhang ebenso berücksichtigt wie intertextuelle Verflechtungen und Wirkungslinien. Im Anhang sind weiterführende Literaturhinweise zusammengestellt. The fruit of long years of collaboration, this volume brings together studies of fundamental importance on sources of significance for the literary and cultural history of Alsace, with special reference to the city of Strasbourg. An essential element for the historiography of late humanism in Strasbourg is the presentation of evidence on scholarly and political controversies. Of central significance here is the most important regional literary society of the age, the Tannengesellschaft in Strasbourg. A study of its members, notably Rompler von Löwenhalt and Johann Michael Moscherosch, highlights a number of currents operative at the time and also the striking continuity and diversity of satirical writing. Aspects of the history of publishing in Strasbourg receive close attention, as do intertextual connections and thematic strands of major import in this connection. The annex provides indications for further reading."
446,"Spice Kapita, that dancin&#039; guy",Spice Kapita was born to dance.
446,"Il mito e il classico nell'arte contemporanea italiana (1960-1990). Catalogo della mostra (Sarzana, 1995)",None
446,"Management der Globalisierung: Akteure, Strukturen und Perspektiven",None
446,"Dictionnaire des rimes françaises, précédé d'un traité de versification",None
446,Die Bibel als Buch der Bildung : Festschrift für Gottfried Adam zum 65. Geburtstag,None
446,Der Preis des Profits,None
446,Vernetzt gespalten : der Digital Divide in ethischer Perspektive,None
446,"WBG Weltgeschichte, Bd.6 : Globalisierung. 1880 bis heute","Die ›WBG Weltgeschichte‹ betrachtet - im Gegensatz zu bisherigen weltgeschichtlichen Darstellungen - die gesamte Menschheitsgeschichte erstmals unter dem Aspekt der globalen Zusammenhänge und Abhängigkeiten und bietet so einen modernen und zeitgemäßen Gesamtüberblick. Wer etwas über die Geschichte der Menschen auf dem Planeten Erde unter Berücksichtigung aller Zeiten und Kulturen erfahren möchte, kommt an diesem Werk, an dem bedeutende deutsche Fachvertreter der Geschichtswissenschaften mitgewirkt haben, nicht vorbei: »Sowohl ein universitärer Leserkreis als auch ein breiteres Publikum finden"
446,Der neoliberale Großangriff auf Europa: Wirtschaftspolitische Gegenkonzepte statt Polemik,None
446,Pink Floyd,None
446,"Globalisierung der Wirtschaft. Konsequenzen für Arbeit, Technik und Umwelt","Eine interdisziplinierte Bestandsaufnahme zum Thema Globalisierung der Wirtschaft. Jenseits oberflächlicher Klischees diskutieren Wissenschaftler der Volks- und Betriebswirtschaft, der Sozial- und Ingenieurwissenschaften den dramatischen Wandel für Wirtschaft, Politik und Gesellschaft . Über die aktuelle Standortdebatte hinaus werden längerfristige Trends identifiziert."
448,The Usborne First Thousand Words in French,"Presents 1,000 common French words accompanied by drawings. Contains a pronunciation guide and English translation."
448,Wild Feelings,"""Do you ever feel as stubborn as a mule? Or as chicken as a chicken? Of course you do. Looks at the normal, natural feelings we all have""--"
448,French for Cats,"An illustrated phrase book containing all the French your cat will ever need, such as useful phrases for eating, sleeping, playing, dealing with enemies and going to the vet. By the author of Latin for All Occasions."
448,"Flat Stanley 6 Book Collection: Flat Stanley; Stanley, Flat Again; Stanley in Space; Invisible Stanley; Stanley and the Magic Lamp; Stanley's Christmas Adventure (FLAT STANLEY ADVENTURE PACK)","One morning after a thunderstorm, the Lambchop family is surprised to discover that Stanley is suddenly invisible."
448,Lonely Planet : Phrasebook : French,"Covering all essential parts of the French language, this phrasebook includes a two-way dictionary; local usage; slang; grammar; and pronunciation. Conversation topics such as sport, current issues, environment and romance are provided."""
448,French Lessons: A Memoir,"Brilliantly uniting the personal and the critical, French Lessons is a powerful autobiographical experiment. It tells the story of an American woman escaping into the French language and of a scholar and teacher coming to grips with her history of learning. Kaplan begins with a distinctly American quest for an imaginary France of the intelligence. But soon her infatuation with all things French comes up against the dark, unimagined recesses of French political and cultural life. The daughter of a Jewish lawyer who prosecuted Nazi war criminals at Nuremburg, Kaplan grew up in the 1960s in the Midwest. After her father's death when she was seven, French became her way of ""leaving home"" and finding herself in another language and culture. In spare, midwestern prose, by turns intimate and wry, Kaplan describes how, as a student in a Swiss boarding school and later in a junior year abroad in Bordeaux, she passionately sought the French ""r,"" attentively honed her accent, and learned the idioms of her French lover. When, as a graduate student, her passion for French culture turned to the elegance and sophistication of its intellectual life, she found herself drawn to the language and style of the novelist Louis-Ferdinand Celine. At the same time she was repulsed by his anti-Semitism. At Yale in the late 70s, during the heyday of deconstruction she chose to transgress its apolitical purity and work on a subject ""that made history impossible to ignore:"" French fascist intellectuals. Kaplan's discussion of the ""de Man affair"" ? the discovery that her brilliant and charismatic Yale professor had written compromising articles for the pro-Nazi Belgian press ?and her personal account of the paradoxes of deconstruction are among the most compelling available on this subject. French Lessons belongs in the company of Sartre's Words and the memoirs of Nathalie Sarraute, Annie Ernaux, and Eva Hoffman. No book so engrossingly conveys both the excitement of learning and the moral dilemmas of the intellectual life."
448,La Grammaire pour tous,"Bescherelle - Cette edition, adaptee au nouveau programme du ministere del'Education du Quebec, se composede 27 chapitres presentes par ordrealphabetique et traitant chacun d'unenotion grammaticale particuliere.Concu de facon a pouvoir etre utilisepar le plus large public possible, ceguide apporte des reponses efficacesaux questions que peuvent se posereleves et enseignants sur la syntaxedu francais. L'index renvoie aux paragraphes de l'ouvrage et sert a repererles problemes grammaticaux qui nefont pas l'objet d'un chapitre entier.La grammaire utilise des termes quine figurent pas au nouveau programme; elle fournit donc des notesexplicatives, en tete de chapitre, quipermettent de se familiariser aveccette nouvelle terminologie."
448,The Race (Just-Right Leveled Readers),Reading Readiness Phonics Reading. EACH BOOK 1.95.
448,Schaum's Outline of French Grammar,"Nouns and articles - Adjectives and adverbs - Prepositions - Numbers, dates and time - Verbs - Interrogatives - Negatives - Pronouns."
448,French Made Simple,"French Made Simple will help you learn to speak French quickly and easily! An invaluable introduction to one of the most studied languages, French Made Simple is ideal for students, business professionals, and tourists alike. Teaching the basics of grammar, vocabulary, and culture, it guides you step-by-step through the process of learning and conversing quickly. Refreshingly easy to understand, French Made Simple includes: * Grammar basics * Modern vocabulary * Helpful verb chart * French-English dictionary * Reading exercises * Economic information * Common expressions * Review quizzes * Complete answer key"
448,The Three Little Pigs (Just-Right Leveled Readers),The big bad wolf tries to catch three little pigs.
448,Wicked French,"Any French language guide can teach you a simple phrase like J'ai faim! (""I'm starving!"") But only Wicked French will give you the edge on a snooty Parisian waiter: Garcon! N'avez-vous pas de glacons pour le vin? (""Boy! Don't you have any ice cubes for the wine?"") While humiliated tourists mispronounce ""This wine is good"" (Ce vin est bon), you'll handle the French impressively with expressions like ""The Haut-Medoc tries to tickle but pinches instead."" (Ce Haut-Medoc essaye de chatouiller mais il pince.) Make new friends by knowing the only compliment a Frenchman wants to hear: Vous etes les gens les plus intelligents du monde. (You are the most intelligent people on earth."") With quick-to-find practical tips throughout, Wicked French gives even the first-time visitor the confidence to keep his nose held high."
448,Reading French in the Arts and Sciences,"The Fourth Edition of Reading French in the Arts and Sciences offers a systematic approach to comprehending and translating texts in the humanities and technical disciplines, focusing on the grammar needed for this task. It begins with short passages on familiar themes and gradually increases the difficulty level to more technical and literary topics."
448,When in French: Love in a Second Language,"""A language barrier is no match for love. Lauren Collins discovered this firsthand when, in her early thirties, she moved to London and fell for a Frenchman named Olivier--a surprising turn of events for someone who didn't have a passport until she was in college. But what does it mean to love someone in a second language? Collins wonders, as her relationship with Olivier continues to grow entirely in English. Are there things she doesn't understand about Olivier, having never spoken to him in his native tongue? Does ""I love you"" even mean the same thing as ""je t'aime""? When the couple, newly married, relocates to Francophone Geneva, Collins--fearful of one day becoming ""a Borat of a mother"" who doesn't understand her own kids--decides to answer her questions for herself by learning French. When in Frenchis a laugh-out-loud funny and surprising memoir about the lengths we go to for love, as well as an exploration across culture and history into how we learn languages--and what they say about who we are. Collins grapples with the complexities of the French language, enduring excruciating role-playing games with her classmates at a Swiss language school and accidently telling her mother-in-law that she's given birth to a coffee machine. In learning French, Collins must wrestle with the very nature of French identity and society--which, it turns out, is a far cry from life back home in North Carolina. Plumbing the mysterious depths of humanity's many forms of language, Collins describes with great style and wicked humor the frustrations, embarrassments, surprises, and, finally, joys of learning--and living in--French""-- ""When New Yorker staff writer Lauren Collins moves to Geneva, Switzerland, she decides to learn French--not just to be able to go about her day-to-day life, but in order to be closer to her French husband and his family. When in French is at once a hilarious and idiosyncratic memoir about the things we do for love, and an exploration across cultures and history into how we learn languages, and what they say about who we are""--"
448,"Flirting with French: How a Language Charmed Me, Seduced Me, and Nearly Broke My Heart","William Alexander is more than a Francophile. He wants to be French. There's one small obstacle though: he doesn't speak la langue française. In Flirting with French, Alexander sets out to conquer the language he loves. But will it love him back?"
448,The Berlitz Self-Teacher: French,"You acquired English naturally. Not through the memorization of long list of vocabulary, not through the tedious chore of learning bare-bones grammar but through actually speaking it. . . If you speak English you can speak French, the natural Berlitz way. Only the Berlitz Self-Teachers guarantee all these special features: · A unique series of specially designed oral exercises · Simple, practical pronunciations-at-a-glance · Exercise to make you think in your new language · Tested techniques based on a century of teaching experience With the Berlitz Self-Teachers as your guide you'll soon find that you can understand, speak and even think your own thoughts in another language."
448,The Berenstain Bears: All Aboard! (I Can Read Level 1),"The Bears are on a steam train trip across Bear country. Mama and Papa enjoy the scenery but the cubs want to learn about the train. With luck, Grizzly Jones might let them blow the train whistle."
448,DK Eyewitness Travel Guides : Phrase Book : French,"Provides practice in listening and speaking, first with English phrases, then the French equivalent, with time for repeating the French. An accompanying phrase book and dictionary provide links to reading and writing."
448,The House of Assignation,None
448,Cinderella (Just-Right Leveled Readers),Cinderella is sad. Can her godmother make her happy?
448,Usborne First Hundred Words in French,Themed introduction to French with matching game and extensive illustrations.
448,Contacts: Langue et culture francaises,"One of the most popular and trusted introductory French programs available, CONTACTS: LANGUE ET CULTURE FRAN#65533;AISES is renowned for its superior grammar sequencing, four-skills presentation and practice, vocabulary control, and supportive pedagogy. More learner friendly than ever, the new ninth edition features an all-new design while maintaining hallmark strengths like logical progression and clear organization, which have successfully served more than half a million CONTACTS users. The program reflects the realities of the contemporary French and Francophone worlds while effectively preparing readers for work, study, and travel abroad with its practical illustrations and activities."
448,Advanced French for Exceptional Cats,"All the essential areas of expertise for the cat are covered in this book, including etiquette, breeding, aesthetic judgement, gastronomy, music appreciation, philosophy and grammar."
448,Short Stories in French for Beginners,"""'Short stories in French for beginners' is an unmissable collection of eight unconventional and captivating short stories for adult and young adult learners. Carefully written to provide a sense of achievement and feeling of progress when reading, these stories will help you expand your vocabulary and improve our comprehension in a natural way. From science fiction and fantasy to crime and thrillers, 'Short stories in French for beginners' is designed to make learning a new language easy and enjoyable.""--Back cover."
448,French for Reading Knowledge,"""French for Reading Knowledge presents a plan to teach the reading of French directly and economically. This book is not intended for those interested in acquiring a practical speaking knowledge. It is meant to reach that large number of students, college freshment or graduates, who would like to acquire a reading knowledge of French if they could only have the time. It fills a gap. It replaces no other text. French for Reading Knowledge differs from the traditional, as well as the current oral-aural type of text. It differs in aim, approach, teaching technique, vocabulary, reading material, etc. How it differs cannot be told here because a short description would be inadequate, and a long one would be read only by those who do not need to read it. In view of this, we should like to make but one brief comment: the basic vocabulary, basic for reading only and extremely small, includes those words which the student will need for further reading in any field. There are a few words, though, which are not generally basic. Obviously, they had to be included for practical purposes. We wish to thank Professor Casimir D. Zdanowicz, who foresaw in an Extension reading course the development of a new method and offered valuable suggestions for the preparation of this book. We are grateful to Dr. Lorentz H. Adolfson, Director of the Extension Division, and to Dr. W. M. Hanley, also of the Extension Division, for continous professional support and encouragement. We are greatful, too, to Mlle Germaine Mercier and to Mme Francoise Jankowski (nee Cusin) for reading the manuscript and making valuable suggestions, and to Miss Ethel A. Schenk, Specialist in charge of Placement and Attainment Examinations at the University of Wisconsion, who was consulted on various matters."" [from preface by Joseph Palmeri, E. E. Milligan]"
448,The Elves and the Man (Just-Right Leveled Readers),Two little elves like to make shoes. What kind of shoes will they make?
448,Lonely Planet : Phrasebook : French,"Lonely Planet French Phrasebook & Dictionary is your handy passport to culturally enriching travels with the most relevant and useful French phrases and vocabulary for all your travel needs. Ask about tucked-away vineyards, bargain with local famers at the market or order wine like a professional; all with your trusted travel companion. With language tools in your back pocket, you can truly get to the heart of wherever you go, so begin your journey now!."
448,"The Penguin French Phrasebook: Fourth Edition (Phrase Book, Penguin)","Keep your French close at hand with the perfect stylish companion for any traveler This newly revised and updated French Phrase Book contains a wealth of useful words and phrases for travellers. The book includes basic grammar, a pronunciation guide and additional vocabulary, and is clearly presented in the perfect pocket size, with a clean and simple look."
448,Funny Foods (First Little Readers: Level C),"Jump-start reading success with this big collection motivating storybooks correlated with Guided Reading Level C. Most pages of these full-color storybooks feature just two or three lines of simple, repetitive text to help children learn to read with ease and confidence. Includes a tip-filled parent guide."
448,Basic Conversational French,None
448,Just Right Leveled Readers - Our Teacher (Level A),Our teacher is the best! He makes learning fun!
448,Learn French the Fast and Fun Way: With Pull-Out Bilingual Dictionary,"Updated with helpful facts and tips for international travelers, this new third edition of Learn French, the Fast and Fun Way is suitable as language teaching book for adults as well as for older children. It instructs beginners in the basics of reading, writing, understanding, and speaking French. A set of vocabulary flashcards and a small staple-bound bilingual dictionary booklet are bound into the book's spine and can be easily removed for supplementary use."
448,The Frog Prince (Just-Right Leveled Readers),A princess meets a frog. The frog wants to be her friend. Will the princess be frog's friend? This series of books is perfect for beginner readers as they gently progress into independent reading.
448,La Grammaire à l'oeuvre Text,"This review of French grammar is written all in French, from the point of view of English-speaking learners."
448,The Princess and the Pea (Just-Right Leveled Readers),"See below for English description. Le prince dépose un petit pois sous la pile de matelas sur lesquels dormira son amoureuse. Aura-t-elle une bonne nuit de sommeil? Les livres de la collection Toujours parfait offrent des niveaux adaptés aux besoins spécifiques de chaque lecteur. Un outil idéal pour favoriser la réussite. Les livres A-B-C sont destinés aux premiers lecteurs; les livres D-E-F, aux lecteurs débutants; et les livres G-H-I, aux lecteurs intermédiaires. A prince meets a girl. Is she a real princess? The prince has a way to find out. This series of books is perfect for beginner readers as they gently progress into independent reading. The nine levelled books ranging from levels A to I allow readers to improve their reading skills as the amount of text increases from one level to the next. Original title: Just Right Readers C: The Princess and the Pea"
448,Grammaire Francaise,"GRAMMAIRE FRANCAISE has established itself as one of the best grammar manuals available for French language studies. The program provides the intermediate or advanced French undergraduate with a solid foundation in French syntax, and the tools and practice to improve linguistic competence. GRAMMAIRE FRANÇAISE teaches grammar, orthography, and vocabulary, simultaneously providing a solid foundation that is essential to a good understanding of French language. Grammatical explanations are simple and concise, which avoids switching from English to French, and provides additional exposure to French.This text can be used for a systematic study of the French language, or as an occasional reference. All of the grammar structures of French and many lexical aspects are covered, providing a complete and systematic review of the language."
448,My Meatball (First Little Readers: Level B),"""Just the right level for beginning readers""--Container."
448,DK Eyewitness Travel : 15-Minute : French,"""The 12 themed chapters are broken down into easy-to-follow 15-minute daily lessons, spanning a range of practical themes, including: leisure, business, food and drink, travel, and shopping. Each lesson combines vocabulary and grammar essentials with attractive full-color images, making it quick, easy, and fun to learn new French vocabulary""--"
448,French the Easy Way,"This updated edition of a popular self-teaching language-learning book presents the basics of French grammar and vocabulary for those who have little or no prior knowledge of the language. Emphasizing proficiency in informal conversational French, the text includes true-to-life dialogues with translations, as well as skill-building exercises, fun-to-solve puzzles, useful verb conjugation charts, explanations of grammatical terms, and many more language-learning features. In addition to being a self-teaching manual, this very useful book can serve as a textbook or textbook supplement in classroom settings. The many new illustrations in this fourth edition capture much of the spirit of contemporary France."
448,Living Language Conversational French,A complete language course in French in 40 lessons.
448,Fodor's French for Travelers (Phrase Book) (Fodor's Languages for Travelers),"Backed by travel-smart Fodor's and by Living Language, the US's best-selling language-teaching specialist.Essential phrases for every situation, arranged by subject matter for easy access.Two forty-five minute CDs or cassettes allow travelers to listen to and practice the language on their own so they can speak without embarrassment.Phonetic guide, grammar summary, and 1,000-word two-way dictionary help take the fear out of speaking a foreign language.Phrasebook's convenient trim size is perfect for pocket or purse.New business, technology, and Internet terms make these guides up-to-the-minute.A must-have for vacationers and business travelers alike.Perfect impulse guide before a trip.Germany, France, Belgium, Spain, Italy, Mexico, Central America, Switzerland, the Caribbean, South America"
